year,naics,naics_title,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90
2020,51,Information,23-2011,Paralegals and Legal Assistants,1660.0,36.01,74910.0,35.66,74180.0,43560.0,106060.0
2020,51,Information,23-2093,"Title Examiners, Abstractors, and Searchers",640.0,22.67,47150.0,19.67,40910.0,28730.0,75400.0
2020,51,Information,23-2099,"Legal Support Workers, All Other",710.0,33.57,69830.0,29.15,60620.0,45600.0,109690.0
2020,51,Information,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",750.0,38.77,80640.0,39.06,81240.0,54780.0,110080.0
2020,51,Information,25-3021,Self-Enrichment Teachers,320.0,21.69,45120.0,19.38,40310.0,26340.0,67720.0
2020,51,Information,25-3097,"Tutors and Teachers and Instructors, All Other",2500.0,,43080.0,,36830.0,28480.0,64240.0
2020,51,Information,25-4011,Archivists,790.0,29.1,60520.0,27.25,56690.0,29620.0,101280.0
2020,51,Information,25-4012,Curators,640.0,37.11,77200.0,37.18,77330.0,51760.0,102460.0
2020,51,Information,25-4013,Museum Technicians and Conservators,130.0,28.32,58910.0,26.58,55280.0,36560.0,94000.0
2020,51,Information,25-4022,Librarians and Media Collections Specialists,11930.0,30.57,63580.0,29.49,61340.0,36210.0,90770.0
2020,51,Information,25-9031,Instructional Coordinators,2130.0,35.03,72860.0,34.09,70900.0,43190.0,107370.0
2020,51,Information,25-9099,"Educational Instruction and Library Workers, All Other",790.0,24.15,50240.0,19.73,41040.0,24560.0,91640.0
2020,51,Information,27-1011,Art Directors,9860.0,59.14,123010.0,50.61,105260.0,55350.0,
2020,51,Information,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",2870.0,,,,,,
2020,51,Information,27-1014,Special Effects Artists and Animators,15600.0,46.6,96930.0,41.3,85890.0,44270.0,158060.0
2020,51,Information,27-1019,"Artists and Related Workers, All Other",270.0,39.95,83110.0,33.62,69930.0,30880.0,139790.0
2020,51,Information,27-1021,Commercial and Industrial Designers,440.0,44.06,91650.0,39.97,83130.0,47010.0,157020.0
2020,51,Information,27-1022,Fashion Designers,2900.0,43.54,90550.0,41.33,85970.0,44650.0,141960.0
2020,51,Information,27-1024,Graphic Designers,23840.0,29.11,60560.0,26.0,54070.0,30130.0,99310.0
2020,51,Information,27-1026,Merchandise Displayers and Window Trimmers,90.0,16.32,33940.0,14.67,30500.0,25530.0,49740.0
2020,51,Information,27-1027,Set and Exhibit Designers,4900.0,36.35,75610.0,35.62,74090.0,33440.0,120140.0
2020,51,Information,27-1029,"Designers, All Other",710.0,42.94,89320.0,37.8,78620.0,30500.0,150700.0
2020,51,Information,27-2011,Actors,26010.0,32.99,,22.79,,,
2020,51,Information,27-2012,Producers and Directors,83370.0,47.01,97780.0,37.26,77500.0,35800.0,186290.0
2020,51,Information,27-2031,Dancers,60.0,,,,,,
2020,51,Information,27-2041,Music Directors and Composers,410.0,,,,,,
2020,51,Information,27-2042,Musicians and Singers,510.0,,,,,,
2020,51,Information,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",2680.0,19.72,,10.25,,,
2020,51,Information,27-3011,Broadcast Announcers and Radio Disc Jockeys,24690.0,27.24,56660.0,17.44,36280.0,19540.0,111820.0
2020,51,Information,27-3023,"News Analysts, Reporters, and Journalists",40210.0,31.8,66150.0,23.6,49080.0,25460.0,128160.0
2020,51,Information,27-3031,Public Relations Specialists,12600.0,35.23,73270.0,31.12,64730.0,33480.0,124990.0
2020,51,Information,27-3041,Editors,62670.0,35.08,72960.0,29.77,61920.0,32120.0,128000.0
2020,51,Information,27-3042,Technical Writers,5320.0,39.42,82000.0,37.33,77640.0,46760.0,126840.0
2020,51,Information,27-3043,Writers and Authors,11520.0,36.79,76530.0,30.76,63980.0,33230.0,133110.0
2020,51,Information,27-3091,Interpreters and Translators,1320.0,23.92,49740.0,22.25,46270.0,26600.0,77380.0
2020,51,Information,27-3099,"Media and Communication Workers, All Other",7860.0,28.91,60120.0,25.48,53000.0,27070.0,100510.0
2020,51,Information,27-4011,Audio and Video Technicians,14620.0,29.34,61030.0,25.7,53450.0,27430.0,103060.0
2020,51,Information,27-4012,Broadcast Technicians,22290.0,23.26,48380.0,20.18,41980.0,21050.0,83820.0
2020,51,Information,27-4014,Sound Engineering Technicians,6630.0,35.82,74500.0,27.52,57240.0,28550.0,134260.0
2020,51,Information,27-4021,Photographers,7720.0,29.04,60400.0,25.38,52780.0,27010.0,104010.0
2020,51,Information,27-4031,"Camera Operators, Television, Video, and Film",14380.0,34.79,72360.0,29.13,60590.0,29940.0,130560.0
2020,51,Information,27-4032,Film and Video Editors,18270.0,41.82,86980.0,33.66,70020.0,35550.0,160070.0
2020,51,Information,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",10140.0,37.45,77890.0,35.98,74840.0,33130.0,131830.0
2020,51,Information,29-1051,Pharmacists,90.0,61.29,127480.0,61.53,127990.0,106010.0,163860.0
2020,51,Information,29-1141,Registered Nurses,680.0,,,,,,
2020,51,Information,29-2040,Emergency Medical Technicians and Paramedics,280.0,,,,,,
2020,51,Information,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",850.0,24.78,51540.0,23.26,48380.0,32280.0,77690.0
2020,51,Information,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",630.0,29.16,60650.0,28.27,58810.0,31300.0,88280.0
2020,51,Information,31-1131,Nursing Assistants,60.0,,,,,,
2020,51,Information,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",510.0,34.25,71240.0,33.79,70280.0,41080.0,100280.0
2020,51,Information,33-9021,Private Detectives and Investigators,670.0,31.72,65970.0,30.15,62700.0,35550.0,104150.0
2020,51,Information,33-9032,Security Guards,3960.0,20.1,41820.0,17.78,36990.0,25280.0,62650.0
2020,51,Information,33-9098,"School Bus Monitors and Protective Service Workers, All Other",,17.92,37280.0,15.45,32130.0,27910.0,48160.0
2020,51,Information,35-1011,Chefs and Head Cooks,160.0,34.65,72080.0,32.43,67460.0,38320.0,107040.0
2020,51,Information,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,2450.0,18.82,39140.0,16.76,34870.0,24810.0,61480.0
2020,51,Information,35-2011,"Cooks, Fast Food",110.0,13.16,27370.0,12.93,26900.0,19390.0,36590.0
2020,51,Information,35-2014,"Cooks, Restaurant",1160.0,13.57,28230.0,13.55,28180.0,20840.0,36820.0
2020,51,Information,35-2015,"Cooks, Short Order",720.0,11.57,24070.0,11.44,23800.0,16700.0,32190.0
2020,51,Information,35-2019,"Cooks, All Other",420.0,16.07,33420.0,15.17,31550.0,25810.0,42800.0
2020,51,Information,35-2021,Food Preparation Workers,820.0,14.26,29670.0,13.68,28460.0,18150.0,42320.0
2020,51,Information,35-3011,Bartenders,2260.0,13.6,28280.0,12.04,25050.0,17560.0,40300.0
2020,51,Information,35-3023,Fast Food and Counter Workers,17380.0,12.0,24960.0,11.89,24730.0,17820.0,32380.0
2020,51,Information,35-3031,Waiters and Waitresses,5140.0,11.7,24340.0,9.87,20530.0,16760.0,36670.0
2020,51,Information,35-3041,"Food Servers, Nonrestaurant",2500.0,13.44,27960.0,12.07,25110.0,17440.0,39650.0
2020,51,Information,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,990.0,12.41,25810.0,12.17,25310.0,17870.0,32850.0
2020,51,Information,35-9021,Dishwashers,770.0,12.03,25010.0,12.01,24980.0,18860.0,31090.0
2020,51,Information,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",290.0,14.41,29970.0,12.14,25250.0,18320.0,32460.0
2020,51,Information,35-9099,"Food Preparation and Serving Related Workers, All Other",320.0,17.82,37070.0,14.88,30940.0,19530.0,64320.0
2020,51,Information,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,110.0,26.83,55800.0,26.58,55290.0,36500.0,79380.0
2020,51,Information,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",6040.0,16.47,34250.0,15.15,31520.0,20810.0,53100.0
2020,51,Information,37-2012,Maids and Housekeeping Cleaners,90.0,15.19,31590.0,12.41,25810.0,19020.0,49970.0
2020,51,Information,37-3011,Landscaping and Groundskeeping Workers,250.0,17.34,36070.0,16.28,33850.0,21560.0,52610.0
2020,51,Information,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",5830.0,19.16,39860.0,16.94,35230.0,24300.0,63330.0
2020,51,Information,39-2011,Animal Trainers,60.0,,,,,,
2020,51,Information,39-3021,Motion Picture Projectionists,1770.0,15.72,32710.0,12.95,26950.0,19300.0,57980.0
2020,51,Information,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",30980.0,11.59,24100.0,11.11,23120.0,17510.0,31450.0
2020,51,Information,39-3091,Amusement and Recreation Attendants,2280.0,12.19,25360.0,11.52,23960.0,17890.0,33480.0
2020,51,Information,39-3092,Costume Attendants,1990.0,27.73,57680.0,20.95,43570.0,27080.0,113130.0
2020,51,Information,39-3099,"Entertainment Attendants and Related Workers, All Other",,14.36,29860.0,12.14,25260.0,19320.0,56130.0
2020,51,Information,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",1550.0,,,,,,
2020,51,Information,39-5091,"Makeup Artists, Theatrical and Performance",2190.0,53.45,111170.0,56.3,117100.0,52500.0,162400.0
2020,51,Information,39-6012,Concierges,40.0,17.84,37110.0,17.59,36590.0,20320.0,57580.0
2020,51,Information,39-7010,Tour and Travel Guides,30.0,24.09,50110.0,16.62,34580.0,21340.0,118320.0
2020,51,Information,39-9011,Childcare Workers,40.0,14.82,30830.0,14.43,30010.0,19670.0,44020.0
2020,51,Information,39-9031,Exercise Trainers and Group Fitness Instructors,110.0,26.75,55650.0,24.8,51580.0,25720.0,95200.0
2020,51,Information,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",90.0,,,,,,
2020,51,Information,41-1011,First-Line Supervisors of Retail Sales Workers,3910.0,23.79,49490.0,20.26,42140.0,27550.0,82240.0
2020,51,Information,41-1012,First-Line Supervisors of Non-Retail Sales Workers,18510.0,47.99,99820.0,42.74,88890.0,49780.0,166890.0
2020,51,Information,41-2011,Cashiers,6920.0,11.92,24800.0,11.66,24260.0,17890.0,31950.0
2020,51,Information,41-2021,Counter and Rental Clerks,80.0,16.33,33960.0,13.56,28200.0,20220.0,71040.0
2020,51,Information,41-2031,Retail Salespersons,11490.0,15.07,31340.0,13.09,27220.0,19670.0,47260.0
2020,51,Information,41-3011,Advertising Sales Agents,54450.0,30.29,63000.0,24.0,49920.0,25090.0,116620.0
2020,51,Information,41-3031,"Securities, Commodities, and Financial Services Sales Agents",540.0,39.98,83160.0,38.3,79670.0,45460.0,124350.0
2020,51,Information,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",132440.0,37.16,77280.0,31.21,64920.0,32130.0,142190.0
2020,51,Information,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",24570.0,48.21,100280.0,41.83,87010.0,44700.0,171180.0
2020,51,Information,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",18530.0,40.24,83700.0,34.21,71160.0,36380.0,148150.0
2020,51,Information,41-9011,Demonstrators and Product Promoters,500.0,20.64,42920.0,17.57,36530.0,21550.0,75400.0
2020,51,Information,41-9022,Real Estate Sales Agents,1750.0,43.02,89490.0,38.88,80870.0,42690.0,153470.0
2020,51,Information,41-9031,Sales Engineers,7620.0,59.89,124580.0,58.06,120770.0,69090.0,181900.0
2020,51,Information,41-9041,Telemarketers,10200.0,18.14,37740.0,15.48,32200.0,24170.0,58790.0
2020,51,Information,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",3830.0,17.83,37090.0,13.4,27860.0,19640.0,65620.0
2020,51,Information,41-9099,"Sales and Related Workers, All Other",5380.0,28.9,60110.0,25.0,52000.0,26950.0,110460.0
2020,51,Information,43-1011,First-Line Supervisors of Office and Administrative Support Workers,34010.0,34.88,72550.0,32.57,67740.0,41480.0,111970.0
2020,51,Information,43-2011,"Switchboard Operators, Including Answering Service",800.0,13.78,28670.0,13.09,27220.0,20800.0,38640.0
2020,51,Information,43-2021,Telephone Operators,730.0,23.32,48510.0,25.76,53580.0,27880.0,64170.0
2020,51,Information,43-2099,"Communications Equipment Operators, All Other",130.0,18.05,37550.0,17.73,36870.0,24750.0,51410.0
2020,51,Information,43-3011,Bill and Account Collectors,4980.0,22.99,47820.0,21.78,45290.0,31940.0,70950.0
2020,51,Information,43-3021,Billing and Posting Clerks,11320.0,20.44,42520.0,18.88,39260.0,28630.0,62280.0
2020,51,Information,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",22360.0,22.67,47160.0,22.01,45790.0,28110.0,66730.0
2020,51,Information,43-3051,Payroll and Timekeeping Clerks,2400.0,25.36,52750.0,24.94,51870.0,29260.0,78750.0
2020,51,Information,43-3061,Procurement Clerks,610.0,22.66,47140.0,22.7,47220.0,32180.0,63870.0
2020,51,Information,43-3099,"Financial Clerks, All Other",360.0,23.01,47870.0,22.4,46600.0,33700.0,63780.0
2020,51,Information,43-4021,Correspondence Clerks,60.0,16.73,34800.0,16.81,34970.0,25420.0,43020.0
2020,51,Information,43-4041,"Credit Authorizers, Checkers, and Clerks",490.0,22.17,46120.0,21.81,45370.0,29850.0,64280.0
2020,51,Information,43-4051,Customer Service Representatives,135150.0,21.42,44560.0,19.0,39530.0,26870.0,70110.0
2020,51,Information,43-4071,File Clerks,1850.0,21.58,44880.0,20.77,43210.0,24730.0,66290.0
2020,51,Information,43-4111,"Interviewers, Except Eligibility and Loan",100.0,19.14,39800.0,18.69,38870.0,28040.0,53900.0
2020,51,Information,43-4121,"Library Assistants, Clerical",8330.0,14.16,29460.0,13.36,27800.0,19850.0,43130.0
2020,51,Information,43-4131,Loan Interviewers and Clerks,140.0,18.99,39500.0,18.18,37820.0,26950.0,56530.0
2020,51,Information,43-4151,Order Clerks,4590.0,20.56,42770.0,19.74,41050.0,26660.0,62630.0
2020,51,Information,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",1990.0,24.19,50310.0,23.8,49510.0,34120.0,66660.0
2020,51,Information,43-4171,Receptionists and Information Clerks,5100.0,16.06,33410.0,15.29,31810.0,22120.0,47810.0
2020,51,Information,43-4199,"Information and Record Clerks, All Other",1340.0,23.03,47910.0,21.51,44740.0,27560.0,75190.0
2020,51,Information,43-5021,Couriers and Messengers,920.0,15.66,32580.0,14.45,30050.0,19850.0,50010.0
2020,51,Information,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",5470.0,21.97,45710.0,19.85,41280.0,30410.0,70010.0
2020,51,Information,43-5061,"Production, Planning, and Expediting Clerks",16320.0,26.96,56080.0,25.88,53830.0,33020.0,81870.0
2020,51,Information,43-5071,"Shipping, Receiving, and Inventory Clerks",5900.0,19.5,40560.0,18.04,37530.0,25790.0,63220.0
2020,51,Information,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",160.0,20.01,41620.0,17.95,37330.0,24350.0,70920.0
2020,51,Information,43-6011,Executive Secretaries and Executive Administrative Assistants,14320.0,35.33,73480.0,34.51,71770.0,46500.0,105400.0
2020,51,Information,43-6012,Legal Secretaries and Administrative Assistants,370.0,33.44,69550.0,34.04,70810.0,42980.0,97990.0
2020,51,Information,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",22510.0,20.75,43160.0,19.97,41530.0,26580.0,62880.0
2020,51,Information,43-9021,Data Entry Keyers,11450.0,16.73,34800.0,15.95,33180.0,22670.0,49920.0
2020,51,Information,43-9022,Word Processors and Typists,450.0,18.77,39030.0,17.64,36680.0,22640.0,59000.0
2020,51,Information,43-9031,Desktop Publishers,2550.0,23.56,49000.0,20.53,42710.0,24070.0,80950.0
2020,51,Information,43-9041,Insurance Claims and Policy Processing Clerks,430.0,19.6,40760.0,18.24,37940.0,28800.0,58460.0
2020,51,Information,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",7350.0,15.03,31270.0,14.25,29640.0,19330.0,46870.0
2020,51,Information,43-9061,"Office Clerks, General",44750.0,19.06,39640.0,17.62,36660.0,23060.0,61670.0
2020,51,Information,43-9071,"Office Machine Operators, Except Computer",4960.0,16.99,35340.0,16.19,33680.0,24790.0,49620.0
2020,51,Information,43-9081,Proofreaders and Copy Markers,1920.0,19.39,40340.0,18.07,37580.0,25810.0,60760.0
2020,51,Information,43-9111,Statistical Assistants,420.0,23.25,48350.0,23.03,47890.0,25710.0,72450.0
2020,51,Information,43-9199,"Office and Administrative Support Workers, All Other",3430.0,19.65,40880.0,18.41,38300.0,22950.0,63030.0
2020,51,Information,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,1780.0,44.83,93250.0,44.35,92240.0,58560.0,131770.0
2020,51,Information,47-2031,Carpenters,2580.0,35.27,73350.0,33.48,69640.0,37140.0,117040.0
2020,51,Information,47-2061,Construction Laborers,2040.0,25.32,52670.0,22.7,47220.0,27570.0,85050.0
2020,51,Information,47-2073,Operating Engineers and Other Construction Equipment Operators,1450.0,22.11,45990.0,22.4,46600.0,37430.0,52700.0
2020,51,Information,47-2111,Electricians,4190.0,39.27,81690.0,40.0,83190.0,42310.0,122820.0
2020,51,Information,47-2141,"Painters, Construction and Maintenance",230.0,,,,,,
2020,51,Information,47-2161,Plasterers and Stucco Masons,50.0,,,,,,
2020,51,Information,47-4090,Miscellaneous Construction and Related Workers,70.0,26.49,55100.0,24.3,50540.0,31880.0,88660.0
2020,51,Information,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",14900.0,40.31,83840.0,39.81,82810.0,55120.0,117360.0
2020,51,Information,49-2011,"Computer, Automated Teller, and Office Machine Repairers",850.0,22.32,46430.0,19.71,40990.0,28290.0,68860.0
2020,51,Information,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",4080.0,32.71,68030.0,31.55,65620.0,36960.0,101980.0
2020,51,Information,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",132060.0,30.99,64450.0,30.97,64420.0,38850.0,92040.0
2020,51,Information,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",440.0,35.29,73400.0,35.42,73680.0,48900.0,99870.0
2020,51,Information,49-2097,Audiovisual Equipment Installers and Repairers,1990.0,22.93,47700.0,21.84,45430.0,28940.0,73360.0
2020,51,Information,49-2098,Security and Fire Alarm Systems Installers,310.0,25.2,52420.0,25.8,53670.0,33440.0,70330.0
2020,51,Information,49-3023,Automotive Service Technicians and Mechanics,250.0,35.1,73010.0,36.36,75620.0,42870.0,104200.0
2020,51,Information,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,100.0,28.07,58400.0,27.36,56900.0,38950.0,82100.0
2020,51,Information,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",230.0,34.54,71840.0,34.75,72270.0,43840.0,100880.0
2020,51,Information,49-9041,Industrial Machinery Mechanics,270.0,29.53,61420.0,29.01,60340.0,40160.0,86940.0
2020,51,Information,49-9043,"Maintenance Workers, Machinery",80.0,26.39,54900.0,25.33,52690.0,32290.0,80860.0
2020,51,Information,49-9051,Electrical Power-Line Installers and Repairers,80.0,30.54,63520.0,30.25,62920.0,30410.0,103530.0
2020,51,Information,49-9052,Telecommunications Line Installers and Repairers,77610.0,32.39,67370.0,33.82,70340.0,36090.0,100450.0
2020,51,Information,49-9071,"Maintenance and Repair Workers, General",7900.0,25.51,53070.0,24.22,50370.0,29260.0,81650.0
2020,51,Information,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",,21.4,44510.0,19.07,39670.0,28370.0,70990.0
