year,region,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90
2019,US,19-2041,"Environmental Scientists and Specialists, Including Health",84290.0,37.47,77940.0,34.31,71360.0,42810.0,124760.0
2019,US,19-2042,"Geoscientists, Except Hydrologists and Geographers",29200.0,52.09,108350.0,44.25,92040.0,51000.0,187910.0
2019,US,19-2043,Hydrologists,6440.0,41.5,86330.0,39.07,81270.0,51220.0,127400.0
2019,US,19-2099,"Physical Scientists, All Other",17550.0,53.88,112070.0,52.84,109910.0,51680.0,165270.0
2019,US,19-3011,Economists,19000.0,56.07,116630.0,50.49,105020.0,59450.0,185020.0
2019,US,19-3022,Survey Researchers,9930.0,31.61,65760.0,28.45,59170.0,32150.0,108860.0
2019,US,19-3031,"Clinical, Counseling, and School Psychologists",113270.0,42.04,87450.0,37.59,78200.0,45240.0,132670.0
2019,US,19-3032,Industrial-Organizational Psychologists,630.0,53.44,111150.0,44.66,92880.0,51080.0,197700.0
2019,US,19-3039,"Psychologists, All Other",14220.0,47.23,98230.0,48.94,101790.0,46100.0,129530.0
2019,US,19-3041,Sociologists,2630.0,43.55,90590.0,40.1,83420.0,46920.0,141770.0
2019,US,19-3051,Urban and Regional Planners,38560.0,37.38,77750.0,35.75,74350.0,45850.0,116280.0
2019,US,19-3091,Anthropologists and Archeologists,6720.0,32.12,66810.0,30.61,63670.0,39460.0,97950.0
2019,US,19-3092,Geographers,1400.0,39.41,81970.0,39.2,81540.0,52280.0,113140.0
2019,US,19-3093,Historians,3040.0,33.02,68690.0,30.62,63680.0,29760.0,114810.0
2019,US,19-3094,Political Scientists,6010.0,57.82,120260.0,58.76,122220.0,60960.0,164210.0
2019,US,19-3099,"Social Scientists and Related Workers, All Other",33690.0,42.16,87690.0,40.06,83330.0,52820.0,126070.0
2019,US,19-4010,Agricultural and Food Science Technicians,21870.0,21.37,44440.0,19.82,41230.0,28030.0,64180.0
2019,US,19-4021,Biological Technicians,79530.0,23.61,49110.0,22.05,45860.0,29540.0,73350.0
2019,US,19-4031,Chemical Technicians,65760.0,25.44,52910.0,23.68,49260.0,31110.0,80350.0
2019,US,19-4042,"Environmental Science and Protection Technicians, Including Health",32620.0,24.41,50760.0,22.38,46540.0,29040.0,80710.0
2019,US,19-4045,Geological and Hydrologic Technicians,17110.0,29.23,60800.0,24.58,51130.0,28530.0,104660.0
2019,US,19-4051,Nuclear Technicians,6420.0,39.77,82710.0,39.46,82080.0,52860.0,117480.0
2019,US,19-4061,Social Science Research Assistants,35580.0,24.68,51340.0,22.84,47510.0,28190.0,78800.0
2019,US,19-4071,Forest and Conservation Technicians,19060.0,22.05,45860.0,21.87,45500.0,29830.0,61370.0
2019,US,19-4092,Forensic Science Technicians,16520.0,30.37,63170.0,28.44,59150.0,35620.0,97350.0
2019,US,19-4099,"Life, Physical, and Social Science Technicians, All Other",64260.0,25.8,53670.0,24.3,50550.0,30050.0,81710.0
2019,US,19-5011,Occupational Health and Safety Specialists,92780.0,36.68,76290.0,35.63,74100.0,43630.0,111130.0
2019,US,19-5012,Occupational Health and Safety Technicians,20580.0,27.15,56470.0,24.79,51550.0,32830.0,89720.0
2019,US,21-1012,"Educational, Guidance, and Career Counselors and Advisors",296460.0,29.33,61000.0,27.42,57040.0,34380.0,96090.0
2019,US,21-1013,Marriage and Family Therapists,59050.0,26.25,54590.0,23.85,49610.0,32070.0,87700.0
2019,US,21-1015,Rehabilitation Counselors,109040.0,19.31,40160.0,17.28,35950.0,23820.0,63790.0
2019,US,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",283540.0,24.01,49950.0,22.23,46240.0,29520.0,76080.0
2019,US,21-1019,"Counselors, All Other",25420.0,23.46,48800.0,20.64,42930.0,27030.0,77590.0
2019,US,21-1021,"Child, Family, and School Social Workers",327710.0,24.53,51030.0,22.78,47390.0,30870.0,78230.0
2019,US,21-1022,Healthcare Social Workers,174890.0,28.51,59300.0,27.29,56750.0,35000.0,86130.0
2019,US,21-1023,Mental Health and Substance Abuse Social Workers,117770.0,24.84,51670.0,22.43,46650.0,29540.0,80900.0
2019,US,21-1029,"Social Workers, All Other",58410.0,29.69,61750.0,29.44,61230.0,34210.0,90800.0
2019,US,21-1091,Health Education Specialists,58590.0,29.09,60500.0,26.55,55220.0,32890.0,98680.0
2019,US,21-1092,Probation Officers and Correctional Treatment Specialists,88120.0,28.8,59910.0,26.1,54290.0,36370.0,94860.0
2019,US,21-1093,Social and Human Service Assistants,404450.0,17.81,37050.0,16.85,35060.0,23750.0,54230.0
2019,US,21-1094,Community Health Workers,58950.0,21.34,44390.0,19.41,40360.0,26660.0,68350.0
2019,US,21-1099,"Community and Social Service Specialists, All Other",97480.0,22.55,46900.0,21.05,43790.0,26030.0,73220.0
2019,US,21-2011,Clergy,53180.0,26.53,55190.0,24.23,50400.0,26810.0,86970.0
2019,US,21-2021,"Directors, Religious Activities and Education",21820.0,24.28,50490.0,21.09,43860.0,23540.0,90870.0
2019,US,21-2099,"Religious Workers, All Other",9450.0,19.15,39830.0,15.21,31630.0,20740.0,65630.0
2019,US,23-1011,Lawyers,657170.0,69.86,145300.0,59.11,122960.0,59670.0,
2019,US,23-1012,Judicial Law Clerks,16630.0,28.79,59890.0,25.97,54010.0,33910.0,96990.0
2019,US,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",14380.0,48.19,100230.0,47.05,97870.0,45970.0,172010.0
2019,US,23-1022,"Arbitrators, Mediators, and Conciliators",6090.0,35.44,73720.0,30.74,63930.0,37420.0,123730.0
2019,US,23-1023,"Judges, Magistrate Judges, and Magistrates",28670.0,61.8,128550.0,65.82,136910.0,39110.0,204200.0
2019,US,23-2011,Paralegals and Legal Assistants,329870.0,26.45,55020.0,24.87,51740.0,32160.0,82500.0
2019,US,23-2093,"Title Examiners, Abstractors, and Searchers",52890.0,25.02,52050.0,23.17,48180.0,29060.0,79920.0
2019,US,23-2099,"Legal Support Workers, All Other",45080.0,34.06,70840.0,28.08,58400.0,32070.0,134710.0
2019,US,25-1011,"Business Teachers, Postsecondary",83920.0,,105440.0,,87200.0,39470.0,196980.0
2019,US,25-1021,"Computer Science Teachers, Postsecondary",31800.0,,98430.0,,85180.0,42750.0,169980.0
2019,US,25-1022,"Mathematical Science Teachers, Postsecondary",51150.0,,86330.0,,73690.0,38790.0,154320.0
2019,US,25-1031,"Architecture Teachers, Postsecondary",6780.0,,98980.0,,87900.0,43000.0,175390.0
2019,US,25-1032,"Engineering Teachers, Postsecondary",36080.0,,112110.0,,101010.0,53030.0,185720.0
2019,US,25-1041,"Agricultural Sciences Teachers, Postsecondary",9470.0,,89320.0,,83260.0,40750.0,149700.0
2019,US,25-1042,"Biological Science Teachers, Postsecondary",53090.0,,98700.0,,83300.0,44750.0,173930.0
2019,US,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",1770.0,,90940.0,,85450.0,49210.0,138950.0
2019,US,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",11020.0,,102690.0,,92040.0,47660.0,173140.0
2019,US,25-1052,"Chemistry Teachers, Postsecondary",21380.0,,92650.0,,79550.0,45940.0,159160.0
2019,US,25-1053,"Environmental Science Teachers, Postsecondary",6060.0,,93450.0,,82430.0,44760.0,158030.0
2019,US,25-1054,"Physics Teachers, Postsecondary",13780.0,,101110.0,,89590.0,49690.0,168900.0
2019,US,25-1061,"Anthropology and Archeology Teachers, Postsecondary",5850.0,,95140.0,,86220.0,46700.0,157840.0
2019,US,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",10600.0,,88410.0,,77070.0,38610.0,157030.0
2019,US,25-1063,"Economics Teachers, Postsecondary",13270.0,,119160.0,,104370.0,51090.0,206150.0
2019,US,25-1064,"Geography Teachers, Postsecondary",3970.0,,86540.0,,80520.0,43740.0,137690.0
2019,US,25-1065,"Political Science Teachers, Postsecondary",15750.0,,102290.0,,85930.0,44340.0,184340.0
2019,US,25-1066,"Psychology Teachers, Postsecondary",37480.0,,87530.0,,76620.0,41010.0,151030.0
2019,US,25-1067,"Sociology Teachers, Postsecondary",13850.0,,85240.0,,75290.0,39920.0,147930.0
2019,US,25-1069,"Social Sciences Teachers, Postsecondary, All Other",16830.0,,85390.0,,71530.0,30880.0,164920.0
2019,US,25-1071,"Health Specialties Teachers, Postsecondary",201920.0,,121620.0,,97320.0,44350.0,
2019,US,25-1072,"Nursing Instructors and Teachers, Postsecondary",59680.0,,83160.0,,74600.0,41130.0,133460.0
2019,US,25-1081,"Education Teachers, Postsecondary",61300.0,,74560.0,,65510.0,31730.0,128140.0
2019,US,25-1082,"Library Science Teachers, Postsecondary",4390.0,,77170.0,,71410.0,46230.0,118330.0
2019,US,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",14070.0,,72980.0,,62860.0,35650.0,125680.0
2019,US,25-1112,"Law Teachers, Postsecondary",16180.0,,129950.0,,113530.0,37600.0,
2019,US,25-1113,"Social Work Teachers, Postsecondary",13640.0,,77910.0,,72070.0,34900.0,128350.0
2019,US,25-1121,"Art, Drama, and Music Teachers, Postsecondary",94060.0,,83220.0,,69530.0,35180.0,149560.0
2019,US,25-1122,"Communications Teachers, Postsecondary",29120.0,,79830.0,,70630.0,38160.0,137830.0
2019,US,25-1123,"English Language and Literature Teachers, Postsecondary",67930.0,,80180.0,,68490.0,37960.0,140890.0
2019,US,25-1124,"Foreign Language and Literature Teachers, Postsecondary",24860.0,,80170.0,,69990.0,40530.0,135430.0
2019,US,25-1125,"History Teachers, Postsecondary",21030.0,,84210.0,,75170.0,39580.0,139140.0
2019,US,25-1126,"Philosophy and Religion Teachers, Postsecondary",23490.0,,88970.0,,75240.0,41540.0,151180.0
2019,US,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",2150.0,,85270.0,,76480.0,36430.0,137050.0
2019,US,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",15880.0,,73720.0,,64380.0,33740.0,127910.0
2019,US,25-1194,"Career/Technical Education Teachers, Postsecondary",112210.0,29.05,60420.0,26.26,54620.0,32840.0,99230.0
2019,US,25-1199,"Postsecondary Teachers, All Other",201320.0,,80720.0,,68970.0,31570.0,144210.0
2019,US,25-2011,"Preschool Teachers, Except Special Education",431350.0,16.66,34650.0,14.67,30520.0,21140.0,55050.0
2019,US,25-2012,"Kindergarten Teachers, Except Special Education",124290.0,,60210.0,,56850.0,37420.0,90180.0
2019,US,25-2021,"Elementary School Teachers, Except Special Education",1430480.0,,63930.0,,59670.0,39020.0,97900.0
2019,US,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",622330.0,,63550.0,,59660.0,39990.0,96280.0
2019,US,25-2023,"Career/Technical Education Teachers, Middle School",11860.0,,64900.0,,60800.0,40770.0,97050.0
2019,US,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1035850.0,,65930.0,,61660.0,40540.0,99660.0
2019,US,25-2032,"Career/Technical Education Teachers, Secondary School",74520.0,,64800.0,,61710.0,42620.0,94050.0
2019,US,25-2051,"Special Education Teachers, Preschool",22340.0,,67060.0,,60000.0,35110.0,115260.0
2019,US,25-2052,"Special Education Teachers, Kindergarten and Elementary School",193830.0,,64420.0,,60460.0,40560.0,97210.0
2019,US,25-2057,"Special Education Teachers, Middle School",85840.0,,65740.0,,61440.0,41370.0,98610.0
2019,US,25-2058,"Special Education Teachers, Secondary School",143170.0,,65710.0,,61710.0,41170.0,98890.0
2019,US,25-2059,"Special Education Teachers, All Other",35600.0,,65350.0,,61190.0,34180.0,100890.0
2019,US,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",51950.0,28.36,58980.0,26.13,54350.0,32580.0,93760.0
2019,US,25-3021,Self-Enrichment Teachers,252780.0,22.17,46120.0,18.84,39190.0,21400.0,80330.0
2019,US,25-3031,"Substitute Teachers, Short-Term",587120.0,15.61,32460.0,13.84,28790.0,18880.0,49200.0
2019,US,25-3097,"Tutors and Teachers and Instructors, All Other",320250.0,,48700.0,,39350.0,21500.0,87290.0
2019,US,25-4011,Archivists,6560.0,27.65,57500.0,25.94,53950.0,31870.0,91350.0
2019,US,25-4012,Curators,12890.0,28.43,59130.0,26.24,54570.0,30740.0,94750.0
2019,US,25-4013,Museum Technicians and Conservators,13190.0,23.09,48030.0,21.36,44430.0,26110.0,76330.0
2019,US,25-4022,Librarians and Media Collections Specialists,135690.0,29.77,61920.0,28.61,59500.0,33820.0,94520.0
2019,US,25-4031,Library Technicians,88720.0,17.76,36950.0,16.78,34900.0,22010.0,56170.0
2019,US,25-9021,Farm and Home Management Educators,8720.0,25.34,52720.0,23.9,49710.0,27370.0,82210.0
2019,US,25-9031,Instructional Coordinators,176690.0,33.26,69180.0,31.87,66290.0,38260.0,103790.0
2019,US,25-9044,"Teaching Assistants, Postsecondary",137500.0,,36460.0,,32080.0,18950.0,59480.0
2019,US,25-9045,"Teaching Assistants, Except Postsecondary",1346910.0,,29640.0,,27920.0,18940.0,43040.0
2019,US,25-9099,"Educational Instruction and Library Workers, All Other",129040.0,22.1,45970.0,19.38,40310.0,18840.0,81360.0
2019,US,27-1011,Art Directors,42890.0,52.69,109600.0,45.3,94220.0,53240.0,188750.0
2019,US,27-1012,Craft Artists,4640.0,18.63,38740.0,16.69,34710.0,20710.0,62960.0
2019,US,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",12350.0,30.3,63030.0,24.3,50550.0,20070.0,112970.0
2019,US,27-1014,Special Effects Artists and Animators,29340.0,40.76,84780.0,36.19,75270.0,40250.0,139940.0
2019,US,27-1019,"Artists and Related Workers, All Other",7550.0,32.57,67750.0,31.01,64490.0,27950.0,109900.0
2019,US,27-1021,Commercial and Industrial Designers,32770.0,35.49,73820.0,33.12,68890.0,39860.0,114950.0
2019,US,27-1022,Fashion Designers,22030.0,41.4,86110.0,35.48,73790.0,37260.0,149010.0
2019,US,27-1023,Floral Designers,41770.0,14.31,29760.0,13.48,28040.0,19710.0,41400.0
2019,US,27-1024,Graphic Designers,215930.0,27.17,56510.0,25.05,52110.0,30810.0,89210.0
2019,US,27-1025,Interior Designers,60650.0,29.32,60990.0,26.94,56040.0,31970.0,96470.0
2019,US,27-1026,Merchandise Displayers and Window Trimmers,140850.0,15.84,32940.0,14.16,29460.0,21630.0,49410.0
2019,US,27-1027,Set and Exhibit Designers,12040.0,30.04,62480.0,26.25,54600.0,30910.0,105990.0
2019,US,27-1029,"Designers, All Other",10610.0,35.34,73510.0,31.07,64620.0,30130.0,132610.0
2019,US,27-2011,Actors,52620.0,29.14,,20.43,,,
2019,US,27-2012,Producers and Directors,129210.0,45.16,93940.0,35.78,74420.0,35480.0,173680.0
2019,US,27-2021,Athletes and Sports Competitors,11330.0,,93140.0,,51370.0,19280.0,
2019,US,27-2022,Coaches and Scouts,241390.0,,44910.0,,34840.0,19040.0,78890.0
2019,US,27-2023,"Umpires, Referees, and Other Sports Officials",20120.0,,38810.0,,28550.0,18310.0,62490.0
2019,US,27-2031,Dancers,9690.0,22.91,,17.49,,,
2019,US,27-2032,Choreographers,4630.0,25.77,53590.0,22.27,46330.0,21800.0,101710.0
2019,US,27-2041,Music Directors and Composers,10580.0,31.09,64670.0,24.84,51670.0,23100.0,125200.0
2019,US,27-2042,Musicians and Singers,41130.0,39.96,,30.39,,,
2019,US,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",15840.0,23.4,,15.86,,,
2019,US,27-3011,Broadcast Announcers and Radio Disc Jockeys,29230.0,25.76,53580.0,16.65,34630.0,19330.0,105180.0
2019,US,27-3023,"News Analysts, Reporters, and Journalists",44100.0,30.0,62400.0,22.25,46270.0,24520.0,117170.0
2019,US,27-3031,Public Relations Specialists,244730.0,33.75,70190.0,29.4,61150.0,34590.0,115430.0
2019,US,27-3041,Editors,95970.0,34.57,71910.0,29.5,61370.0,32620.0,122280.0
2019,US,27-3042,Technical Writers,50760.0,36.95,76860.0,35.03,72850.0,44320.0,117250.0
2019,US,27-3043,Writers and Authors,45860.0,35.51,73860.0,30.39,63200.0,33660.0,122450.0
2019,US,27-3091,Interpreters and Translators,58870.0,27.4,57000.0,24.92,51830.0,28170.0,94370.0
2019,US,27-3092,Court Reporters and Simultaneous Captioners,14530.0,31.25,64990.0,28.91,60130.0,31570.0,106210.0
2019,US,27-3099,"Media and Communication Workers, All Other",25160.0,25.51,53060.0,22.88,47580.0,22820.0,92660.0
2019,US,27-4011,Audio and Video Technicians,73960.0,24.65,51260.0,22.07,45910.0,26690.0,83170.0
2019,US,27-4012,Broadcast Technicians,28650.0,22.5,46800.0,19.51,40570.0,21620.0,82080.0
2019,US,27-4014,Sound Engineering Technicians,12890.0,32.25,67090.0,26.32,54740.0,25990.0,121320.0
2019,US,27-4021,Photographers,50620.0,21.85,45440.0,17.44,36280.0,20630.0,79440.0
2019,US,27-4031,"Camera Operators, Television, Video, and Film",21500.0,31.23,64960.0,26.52,55160.0,26560.0,110790.0
2019,US,27-4032,Film and Video Editors,27570.0,41.97,87300.0,30.66,63780.0,32750.0,168320.0
2019,US,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",23440.0,35.43,73700.0,35.32,73460.0,29360.0,116740.0
2019,US,29-1011,Chiropractors,35010.0,40.87,85010.0,33.82,70340.0,35290.0,147480.0
2019,US,29-1021,"Dentists, General",110730.0,85.7,178260.0,74.81,155600.0,80850.0,
2019,US,29-1022,Oral and Maxillofacial Surgeons,4650.0,114.21,237570.0,,,65360.0,
2019,US,29-1023,Orthodontists,5990.0,110.98,230830.0,,,73490.0,
2019,US,29-1024,Prosthodontists,490.0,106.17,220840.0,,,96060.0,
2019,US,29-1029,"Dentists, All Other Specialists",5330.0,85.59,178040.0,70.78,147220.0,94240.0,
2019,US,29-1031,Dietitians and Nutritionists,67670.0,29.97,62330.0,29.46,61270.0,38890.0,87360.0
2019,US,29-1041,Optometrists,39420.0,59.12,122980.0,55.41,115250.0,59200.0,194100.0
2019,US,29-1051,Pharmacists,311200.0,60.34,125510.0,61.58,128090.0,88400.0,162900.0
2019,US,29-1071,Physician Assistants,120090.0,54.04,112410.0,53.97,112260.0,72720.0,157120.0
2019,US,29-1081,Podiatrists,9770.0,68.6,142680.0,60.69,126240.0,54150.0,
2019,US,29-1122,Occupational Therapists,133570.0,41.45,86210.0,40.84,84950.0,56800.0,121490.0
2019,US,29-1123,Physical Therapists,233350.0,43.35,90170.0,43.0,89440.0,62120.0,124740.0
2019,US,29-1124,Radiation Therapists,17860.0,44.05,91620.0,41.14,85560.0,59280.0,128630.0
2019,US,29-1125,Recreational Therapists,19070.0,24.58,51130.0,23.18,48220.0,30880.0,77970.0
2019,US,29-1126,Respiratory Therapists,132090.0,30.75,63950.0,29.48,61330.0,44850.0,86980.0
2019,US,29-1127,Speech-Language Pathologists,154360.0,39.43,82000.0,38.04,79120.0,49840.0,121260.0
2019,US,29-1128,Exercise Physiologists,7280.0,26.32,54750.0,23.64,49170.0,34990.0,78310.0
2019,US,29-1129,"Therapists, All Other",12170.0,28.17,58600.0,25.31,52650.0,31090.0,95340.0
2019,US,29-1131,Veterinarians,74540.0,50.39,104820.0,45.9,95460.0,58080.0,160780.0
2019,US,29-1141,Registered Nurses,2982280.0,37.24,77460.0,35.24,73300.0,52080.0,111220.0
2019,US,29-1151,Nurse Anesthetists,43570.0,87.04,181040.0,84.03,174790.0,127480.0,
2019,US,29-1161,Nurse Midwives,6930.0,52.31,108810.0,50.5,105030.0,69000.0,158990.0
2019,US,29-1171,Nurse Practitioners,200600.0,53.77,111840.0,52.8,109820.0,81410.0,152160.0
2019,US,29-1181,Audiologists,13590.0,40.34,83900.0,37.31,77600.0,54010.0,120750.0
2019,US,29-1211,Anesthesiologists,31010.0,125.83,261730.0,,,124080.0,
2019,US,29-1215,Family Medicine Physicians,109370.0,102.53,213270.0,98.84,205590.0,85590.0,
2019,US,29-1216,General Internal Medicine Physicians,44610.0,96.85,201440.0,96.92,201590.0,60970.0,
2019,US,29-1218,Obstetricians and Gynecologists,18620.0,112.31,233610.0,,,81200.0,
2019,US,29-1221,"Pediatricians, General",29740.0,88.66,184410.0,84.28,175310.0,69940.0,
2019,US,29-1223,Psychiatrists,25530.0,105.98,220430.0,,,74530.0,
2019,US,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",390680.0,97.81,203450.0,99.28,206500.0,60910.0,
2019,US,29-1248,"Surgeons, Except Ophthalmologists",36270.0,121.17,252040.0,,,83740.0,
2019,US,29-1292,Dental Hygienists,221560.0,37.13,77230.0,36.65,76220.0,53130.0,103340.0
2019,US,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",36500.0,42.82,89060.0,36.37,75640.0,42120.0,148950.0
2019,US,29-2010,Clinical Laboratory Technologists and Technicians,326020.0,26.34,54780.0,25.54,53120.0,30920.0,81530.0
2019,US,29-2031,Cardiovascular Technologists and Technicians,56110.0,28.66,59600.0,27.75,57720.0,29710.0,94370.0
2019,US,29-2032,Diagnostic Medical Sonographers,72790.0,36.44,75780.0,35.73,74320.0,52770.0,102060.0
2019,US,29-2033,Nuclear Medicine Technologists,18110.0,38.58,80240.0,37.48,77950.0,56560.0,105690.0
2019,US,29-2034,Radiologic Technologists and Technicians,207360.0,30.34,63120.0,29.09,60510.0,41480.0,89760.0
2019,US,29-2035,Magnetic Resonance Imaging Technologists,37900.0,35.7,74270.0,35.3,73410.0,51150.0,101580.0
2019,US,29-2040,Emergency Medical Technicians and Paramedics,260600.0,18.67,38830.0,17.02,35400.0,23490.0,59860.0
2019,US,29-2051,Dietetic Technicians,29230.0,14.99,31180.0,13.66,28400.0,20190.0,47040.0
2019,US,29-2052,Pharmacy Technicians,417780.0,16.95,35250.0,16.32,33950.0,24120.0,49130.0
